,Dst Port,Flow Duration,TotLen Fwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow IAT Mean,Flow IAT Max,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Max,Fwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Pkt Size Avg,Fwd Seg Size Avg,Subflow Fwd Byts,Subflow Bwd Byts,Label
39842,80,98,0,0,0.0,0.0,98.0,98.0,98.0,98.0,98.0,40,20408.163265306102,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39843,3389,2771085,1128,661,141.0,225.8571428571,197934.64285714304,937758.0,2771085.0,395869.28571428603,1298020.0,172,2.8869558314,2.5260863525,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
39844,53,285,58,58,58.0,154.0,285.0,285.0,0.0,0.0,0.0,8,3508.7719298246,3508.7719298246,154,90.0,55.42562584220001,3072.0,135.0,58.0,58,154,0
39845,53,159073,96,48,48.0,109.0,53024.3333333333,138361.0,158766.0,158766.0,158766.0,16,12.5728439144,12.5728439144,109,72.4,33.41107600780001,1116.3,90.5,48.0,96,218,0
39846,80,141,0,0,0.0,0.0,141.0,141.0,141.0,141.0,141.0,40,14184.3971631206,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39847,3389,3004817,1128,661,141.0,225.8571428571,214629.785714286,951020.0,3004817.0,429259.571428571,1336643.0,172,2.662391753,2.3295927839,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
39848,443,906,77,46,25.6666666667,0.0,453.0,889.0,906.0,453.0,889.0,60,3311.2582781457,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
39849,50284,18,0,0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,20,55555.5555555556,55555.5555555556,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39850,443,261149,1634,808,204.25,685.1428571429,18653.5,62956.0,261149.0,37307.0,68238.0,172,30.6338527048,26.8046211167,1460,401.875,535.9997356965,287295.71666666697,428.6666666667,204.25,1634,4796,0
39851,80,17465872,441,440,73.5,197.75,1940652.44444444,9952980.0,17465872.0,3493174.4,9952980.0,132,0.3435270796,0.229018053,791,112.0,261.0168576931,68129.8,123.2,73.5,441,791,0
39852,0,112635547,0,0,0.0,0.0,56317773.5,56317806.0,112635547.0,56317773.5,56317806.0,0,0.0266345757,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39853,3389,1139725,1138,677,142.25,225.8571428571,81408.92857142861,953142.0,1139725.0,162817.85714285698,1034762.0,172,7.0192370967,6.141832459600001,1173,169.9375,319.3627965705,101992.595833333,181.2666666667,142.25,1138,1581,0
39854,80,115342747,456,445,26.8235294118,129.4666666667,3720733.77419355,10003886.0,115342747.0,7208921.6875,10015386.0,364,0.147386814,0.13004718880000002,971,72.6666666667,244.27592834060002,59670.7291666667,74.9375,26.8235294118,456,1942,0
39855,3389,2360902,1148,677,143.5,225.8571428571,168635.85714285698,938075.0,2360902.0,337271.71428571397,1232987.0,172,3.3885353988,2.9649684739,1173,170.5625,319.433241591,102037.595833333,181.93333333330003,143.5,1148,1581,0
39856,80,5389993,97,97,24.25,58.0,769999.0,5327828.0,62165.0,20721.6666666667,61871.0,92,0.7421159916,0.7421159916,232,36.5555555556,80.0048609634,6400.7777777778,41.125,24.25,97,232,0
39857,53,12798,38,38,38.0,70.0,12798.0,12798.0,0.0,0.0,0.0,8,78.1372089389,78.1372089389,70,48.6666666667,18.4752086141,341.3333333333,73.0,38.0,38,70,0
39858,445,108511,0,0,0.0,0.0,36170.3333333333,108374.0,108511.0,54255.5,108449.0,72,27.646966666999997,9.2156555557,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39859,53,27661,98,49,49.0,164.0,9220.3333333333,22377.0,22377.0,22377.0,22377.0,16,72.3039658725,72.3039658725,164,95.0,62.988094113100004,3967.5,118.75,49.0,98,328,0
39860,443,70833,510,194,56.6666666667,540.5714285714,4722.2,17729.0,70833.0,8854.125,17838.0,192,127.05942145610001,98.8239944659,1460,252.5882352941,475.8144410933,226399.38235294106,268.375,56.6666666667,510,3784,0
39861,53,2264,48,48,48.0,64.0,2264.0,2264.0,0.0,0.0,0.0,8,441.69611307419996,441.69611307419996,64,53.3333333333,9.237604307,85.3333333333,80.0,48.0,48,64,0
39862,50904,43,31,31,10.3333333333,0.0,14.333333333299999,22.0,43.0,21.5,42.0,60,69767.4418604651,23255.8139534884,31,6.2,13.8636214605,192.2,7.75,10.3333333333,31,0,0
39863,445,625675,455,140,75.8333333333,67.6,62567.5,159840.0,625601.0,125120.2,159914.0,132,9.5896431854,7.9913693211,145,66.0833333333,63.40269328,4019.901515151501,72.0909090909,75.8333333333,455,338,0
39864,80,10033177,475,475,118.75,242.0,1433311.0,9949458.0,83719.0,27906.3333333333,67165.0,92,0.3986773083,0.3986773083,968,160.3333333333,341.1905625893,116411.0,180.375,118.75,475,968,0
39865,80,53926589,0,0,0.0,0.0,53926589.0,53926589.0,53926589.0,53926589.0,53926589.0,40,0.0370874561,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39866,80,1097,148,148,49.3333333333,60.75,182.8333333333,382.0,672.0,336.0,439.0,72,2734.7310847767003,3646.3081130356,243,48.875,93.9930658537,8834.6964285714,55.8571428571,49.3333333333,148,243,0
39867,80,923,161,161,53.6666666667,122.0,153.8333333333,345.0,532.0,266.0,398.0,72,3250.2708559046996,4333.6944745396,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
39868,80,53698970,0,0,0.0,0.0,53698970.0,53698970.0,53698970.0,53698970.0,53698970.0,40,0.0372446622,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39869,51662,16,0,0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,20,62500.0,62500.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39870,445,84977,0,0,0.0,0.0,28325.6666666667,84891.0,84977.0,42488.5,84976.0,68,35.3036704049,11.767890135,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39871,51720,43,31,31,10.3333333333,0.0,21.5,42.0,43.0,21.5,42.0,60,69767.4418604651,0.0,31,7.75,15.5,240.25,10.3333333333,10.3333333333,31,0,0
39872,443,21136,0,0,0.0,0.0,21136.0,21136.0,0.0,0.0,0.0,20,47.3126419379,47.3126419379,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39873,53,25266,32,32,32.0,125.0,25266.0,25266.0,0.0,0.0,0.0,8,39.5788807093,39.5788807093,125,63.0,53.6935750346,2883.0,94.5,32.0,32,125,0
39874,53,906,32,32,32.0,91.0,906.0,906.0,0.0,0.0,0.0,8,1103.7527593819,1103.7527593819,91,51.6666666667,34.0636658822,1160.3333333333,77.5,32.0,32,91,0
39875,53,269,51,51,51.0,67.0,269.0,269.0,0.0,0.0,0.0,8,3717.4721189590996,3717.4721189590996,67,56.3333333333,9.237604307,85.3333333333,84.5,51.0,51,67,0
39876,53,2475,42,42,42.0,138.0,2475.0,2475.0,0.0,0.0,0.0,8,404.0404040404,404.0404040404,138,74.0,55.42562584220001,3072.0,111.0,42.0,42,138,0
39877,443,115355128,11,1,0.8461538462,51.5294117647,3977763.03448276,10014419.0,115323154.0,9610262.83333333,10046471.0,260,0.1126954668,0.1473709951,438,28.645161290300003,109.27993057190001,11942.103225806499,29.6,0.8461538462,11,876,0
39878,80,23863,427,427,142.3333333333,453.2,3409.0,11564.0,11858.0,5929.0,11592.0,72,125.71763818459999,209.5293969744,1460,299.2222222222,519.3456887704,269719.944444444,336.625,142.3333333333,427,2266,0
39879,53,12973,32,32,32.0,221.0,12973.0,12973.0,0.0,0.0,0.0,8,77.0831727434,77.0831727434,221,95.0,109.11920087680001,11907.0,142.5,32.0,32,221,0
39880,54028,47,0,0,0.0,0.0,47.0,47.0,47.0,47.0,47.0,40,42553.1914893617,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39881,80,73,0,0,0.0,0.0,73.0,73.0,73.0,73.0,73.0,40,27397.2602739726,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39882,3389,2776427,1144,677,143.0,225.8571428571,198316.214285714,937545.0,2776427.0,396632.428571429,1299291.0,172,2.8814011678,2.5212260218,1173,170.3125,319.402717323,102018.095833333,181.6666666667,143.0,1144,1581,0
39883,53,362,39,39,39.0,55.0,362.0,362.0,0.0,0.0,0.0,8,2762.4309392265004,2762.4309392265004,55,44.3333333333,9.237604307,85.3333333333,66.5,39.0,39,55,0
39884,50046,40,0,0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,20,25000.0,25000.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39885,53,397,44,44,44.0,172.0,397.0,397.0,0.0,0.0,0.0,8,2518.8916876574,2518.8916876574,172,86.6666666667,73.9008344563,5461.3333333333,130.0,44.0,44,172,0
39886,443,117403959,963,313,60.1875,295.4,3913465.3,58197283.0,117403959.0,7826930.6,58331740.0,332,0.1362816053,0.127764005,1430,168.5625,339.0363894733,114945.67338709699,174.0,60.1875,963,4431,0
39887,80,115508796,2088,537,109.89473684209999,50.1176470588,3300251.31428571,10004091.0,115508796.0,6417155.33333333,10015525.0,392,0.1644896377,0.147174939,537,79.4594594595,168.8940487397,28525.1996996997,81.6666666667,109.89473684209999,2088,852,0
39888,6746,39,0,0,0.0,0.0,39.0,39.0,39.0,39.0,39.0,40,51282.051282051296,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39889,443,312,77,46,25.6666666667,0.0,156.0,290.0,312.0,156.0,290.0,60,9615.384615384599,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
39890,443,118000432,435,204,33.4615384615,287.0625,4214301.14285714,58823123.0,118000432.0,9833369.33333333,58959897.0,272,0.1101690882,0.13559272390000002,1430,167.6,374.2236653716,140043.35172413802,173.3793103448,33.4615384615,435,4593,0
39891,53,1275,40,40,40.0,101.0,1275.0,1275.0,0.0,0.0,0.0,8,784.3137254902,784.3137254902,101,60.3333333333,35.2183664206,1240.3333333333,90.5,40.0,40,101,0
39892,80,86,0,0,0.0,0.0,86.0,86.0,86.0,86.0,86.0,40,23255.8139534884,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39893,3389,2276675,1144,677,163.4285714286,225.8571428571,175128.846153846,953421.0,2276675.0,379445.83333333296,1217262.0,152,3.0746593168,3.0746593168,1173,181.6666666667,327.2538697068,107095.095238095,194.6428571429,163.4285714286,1144,1581,0
39894,80,97,0,0,0.0,0.0,97.0,97.0,97.0,97.0,97.0,40,20618.556701030902,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39895,53,342,50,50,50.0,178.0,342.0,342.0,0.0,0.0,0.0,8,2923.9766081871003,2923.9766081871003,178,92.6666666667,73.9008344563,5461.3333333333,139.0,50.0,50,178,0
39896,8080,8979219,0,0,0.0,0.0,4489609.5,5964296.0,8979219.0,4489609.5,5964296.0,120,0.3341047813,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39897,53,116247,94,47,47.0,185.0,38749.0,92574.0,23624.0,23624.0,23624.0,16,17.2047450687,17.2047450687,185,102.2,75.5857129357,5713.2,127.75,47.0,94,370,0
39898,53,1488,58,58,58.0,74.0,1488.0,1488.0,0.0,0.0,0.0,8,672.0430107527,672.0430107527,74,63.3333333333,9.237604307,85.3333333333,95.0,58.0,58,74,0
39899,50831,27,0,0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,20,37037.037037037,37037.037037037,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39900,53,296,42,42,42.0,58.0,296.0,296.0,0.0,0.0,0.0,8,3378.3783783784,3378.3783783784,58,47.3333333333,9.237604307,85.3333333333,71.0,42.0,42,58,0
39901,445,2441934,442,103,55.25,88.7142857143,174423.85714285698,680795.0,2441934.0,348847.71428571397,680856.0,172,3.276091819,2.8665803416,409,66.4375,99.9306217666,9986.1291666667,70.8666666667,55.25,442,621,0
39902,443,54109306,123,46,24.6,46.0,10821861.2,53953045.0,54109306.0,13527326.5,53953045.0,100,0.0924055467,0.0184811093,46,30.714285714299997,21.6849739506,470.23809523809996,35.8333333333,24.6,123,46,0
39903,49695,47,0,0,0.0,0.0,47.0,47.0,47.0,47.0,47.0,40,42553.1914893617,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39904,53,1391,44,44,44.0,125.0,1391.0,1391.0,0.0,0.0,0.0,8,718.9072609633,718.9072609633,125,71.0,46.7653718044,2187.0,106.5,44.0,44,125,0
39905,49490,10,0,0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20,100000.0,100000.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39906,53,89384,45,45,45.0,110.0,89384.0,89384.0,0.0,0.0,0.0,8,11.1876845968,11.1876845968,110,66.6666666667,37.5277674973,1408.3333333332998,100.0,45.0,45,110,0
39907,445,487978,455,140,75.8333333333,67.6,48797.8,122074.0,487898.0,97579.6,122205.0,132,12.295636278699998,10.2463635656,145,66.0833333333,63.40269328,4019.901515151501,72.0909090909,75.8333333333,455,338,0
39908,53,912,35,35,35.0,51.0,912.0,912.0,0.0,0.0,0.0,8,1096.4912280702001,1096.4912280702001,51,40.3333333333,9.237604307,85.3333333333,60.5,35.0,35,51,0
39909,80,1162,161,161,53.6666666667,122.0,193.6666666667,592.0,781.0,390.5,648.0,72,2581.7555938038,3442.3407917384,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
39910,443,89787540,9233,1429,485.9473684211,348.6875,2640810.0,59951607.0,89787540.0,4988196.66666667,59951607.0,392,0.2116106533,0.17819844489999995,1460,411.4444444444,507.3013443391,257354.653968254,423.2,485.9473684211,9233,5579,0
39911,49455,53,0,0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,20,18867.9245283019,18867.9245283019,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39912,443,36,53,53,26.5,0.0,36.0,36.0,36.0,36.0,36.0,40,55555.5555555556,0.0,53,35.3333333333,30.5995642671,936.3333333333001,53.0,26.5,53,0,0
39913,443,144,0,0,0.0,0.0,144.0,144.0,144.0,144.0,144.0,40,13888.8888888889,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39914,1985,178,0,0,0.0,0.0,178.0,178.0,178.0,178.0,178.0,40,11235.9550561798,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39915,443,7617829,333,207,47.571428571400006,404.125,544130.642857143,7407682.0,7617829.0,1269638.16666667,7407682.0,152,0.9188969718,1.0501679678,1460,222.875,488.117181969,238258.383333333,237.7333333333,47.571428571400006,333,3233,0
39916,3389,7077363,1128,661,112.8,225.8571428571,442335.1875,2357287.0,7077363.0,786373.666666667,2357287.0,212,1.4129556446,0.9890689512,1173,150.5,303.4372209516,92074.1470588235,159.3529411765,112.8,1128,1581,0
39917,443,118057166,1992,961,110.6666666667,299.0476190476,3106767.52631579,58753178.0,118057166.0,6944539.17647059,58888642.0,372,0.1524685083,0.1778799264,1430,206.8,398.55303671769997,158844.523076923,212.10256410259998,110.6666666667,1992,6280,0
39918,443,364,77,46,25.6666666667,0.0,182.0,343.0,364.0,182.0,343.0,60,8241.7582417582,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
39919,80,70,0,0,0.0,0.0,70.0,70.0,70.0,70.0,70.0,40,28571.428571428598,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39920,53,177826,118,59,59.0,75.0,59275.3333333333,177082.0,177356.0,177356.0,177356.0,16,11.246949265,11.246949265,75,65.4,8.7635609201,76.8,81.75,59.0,118,150,0
39921,3389,2627644,1171,661,130.1111111111,177.7777777778,154567.294117647,953094.0,2627644.0,328455.5,1173034.0,192,3.4251215157,3.4251215157,1173,145.84210526319998,295.4325008747,87280.36257309941,153.9444444444,130.1111111111,1171,1600,0
39922,3389,1929407,1148,677,127.5555555556,225.8571428571,128627.13333333301,953114.0,1929407.0,241175.875,1040346.0,192,4.6646456657,3.62805774,1173,160.5294117647,312.0440909645,97371.5147058823,170.5625,127.5555555556,1148,1581,0
39923,80,896,148,148,49.3333333333,60.75,149.3333333333,260.0,493.0,246.5,314.0,72,3348.2142857143,4464.2857142857,243,48.875,93.9930658537,8834.6964285714,55.8571428571,49.3333333333,148,243,0
39924,443,115985812,824,455,39.2380952381,180.1428571429,2828922.24390244,10003489.0,115985812.0,5799290.6,10015355.0,432,0.1810566279,0.1810566279,1350,107.13953488370001,307.4571268134,94529.8848283499,109.6904761905,39.2380952381,824,3783,0
39925,80,84,0,0,0.0,0.0,84.0,84.0,84.0,84.0,84.0,40,23809.5238095238,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39926,80,869,148,148,49.3333333333,60.75,144.8333333333,240.0,459.0,229.5,293.0,72,3452.2439585731,4602.9919447641,243,48.875,93.9930658537,8834.6964285714,55.8571428571,49.3333333333,148,243,0
39927,53,876,38,38,38.0,118.0,876.0,876.0,0.0,0.0,0.0,8,1141.5525114155,1141.5525114155,118,64.6666666667,46.18802153520001,2133.3333333333,97.0,38.0,38,118,0
39928,53,74422,52,52,52.0,216.0,74422.0,74422.0,0.0,0.0,0.0,8,13.436886942000001,13.436886942000001,216,106.6666666667,94.68544414709999,8965.3333333333,160.0,52.0,52,216,0
39929,53,299102,102,51,51.0,165.0,99700.6666666667,261311.0,37751.0,37751.0,37751.0,16,6.6866821352,6.6866821352,165,96.6,62.4403715556,3898.8,120.75,51.0,102,330,0
39930,80,5429850,0,0,0.0,0.0,1809950.0,5413184.0,5429850.0,2714925.0,5413184.0,72,0.5525014503,0.1841671501,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39931,50434,45,0,0,0.0,0.0,45.0,45.0,0.0,0.0,0.0,20,22222.2222222222,22222.2222222222,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39932,3389,6834926,1138,677,113.8,225.8571428571,427182.875,4433073.0,6834926.0,759436.222222222,4433073.0,212,1.4630736309,1.0241515417,1173,151.0555555556,304.9810933816,93013.46732026152,159.9411764706,113.8,1138,1581,0
39933,3389,1846385,1144,677,143.0,197.625,123092.33333333301,977712.0,1846385.0,263769.28571428603,1138993.0,172,4.3327908318,4.3327908318,1173,160.2941176471,312.0067636899,97348.22058823527,170.3125,143.0,1144,1581,0
39934,53,156445,80,40,40.0,101.0,52148.3333333333,143060.0,155946.0,155946.0,155946.0,16,12.784045511199999,12.784045511199999,101,64.4,33.41107600780001,1116.3,80.5,40.0,80,202,0
39935,53,438,36,36,36.0,52.0,438.0,438.0,0.0,0.0,0.0,8,2283.1050228310996,2283.1050228310996,52,41.3333333333,9.237604307,85.3333333333,62.0,36.0,36,52,0
39936,443,115846209,610,517,12.708333333299999,1048.3536585366,898032.6279069771,10014737.0,115846209.0,2464812.95744681,10046718.0,972,0.4143424322,0.7078349884,1460,660.8778625954,715.1694261114999,511467.308044627,665.9615384615,12.708333333299999,610,85965,0
39937,443,1,31,31,31.0,0.0,1.0,1.0,0.0,0.0,0.0,20,1000000.0,1000000.0,31,20.6666666667,17.8978583449,320.3333333333,31.0,31.0,31,0,0
39938,80,109996376,596,293,37.25,51.2,3666545.86666667,10077968.0,109975448.0,7331696.53333333,10077968.0,332,0.1454593377,0.1363681291,384,42.625,114.79006082629999,13176.758064516102,44.0,37.25,596,768,0
39939,3389,5580999,1148,677,104.36363636360001,225.8571428571,328294.058823529,2016273.0,5580999.0,558099.9,2016273.0,232,1.9709732971,1.2542557345,1173,143.6315789474,298.52027858279996,89114.3567251462,151.6111111111,104.36363636360001,1148,1581,0
39940,53,19362,39,39,39.0,95.0,19362.0,19362.0,0.0,0.0,0.0,8,51.6475570706,51.6475570706,95,57.6666666667,32.3316150746,1045.3333333333,86.5,39.0,39,95,0
39941,80,60646738,1349,1343,134.9,100.5454545455,3032336.9,10007195.0,60177035.0,6686337.22222222,10018650.0,212,0.1648893301,0.1813782631,1343,111.5909090909,328.5842153544,107967.586580087,116.9047619048,134.9,1349,1106,0
39942,443,249,77,46,25.6666666667,0.0,124.5,225.0,249.0,124.5,225.0,60,12048.1927710843,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
39943,80,4812,0,0,0.0,0.0,4812.0,4812.0,4812.0,4812.0,4812.0,40,415.6275976725,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39944,80,59,0,0,0.0,0.0,59.0,59.0,59.0,59.0,59.0,40,33898.3050847458,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39945,443,179,0,0,0.0,0.0,179.0,179.0,179.0,179.0,179.0,40,11173.184357541899,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39946,53,386,36,36,36.0,164.0,386.0,386.0,0.0,0.0,0.0,8,2590.6735751295,2590.6735751295,164,78.6666666667,73.9008344563,5461.3333333333,118.0,36.0,36,164,0
39947,80,72,0,0,0.0,0.0,72.0,72.0,72.0,72.0,72.0,40,27777.7777777778,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39948,443,66096,557,206,61.888888888900006,539.0,4406.4,17409.0,66096.0,8262.0,17409.0,192,136.165577342,105.90656015489999,1460,254.7058823529,474.6863128301,225327.095588235,270.625,61.888888888900006,557,3773,0
39949,53,66558,66,33,33.0,126.0,22186.0,48957.0,17565.0,17565.0,17565.0,16,30.0489798371,30.0489798371,126,70.2,50.938197848,2594.7,87.75,33.0,66,252,0
39950,443,521,77,46,25.6666666667,0.0,260.5,498.0,521.0,260.5,498.0,60,5758.1573896353,0.0,46,30.75,21.6852484422,470.25,41.0,25.6666666667,77,0,0
39951,3389,2386869,1128,661,141.0,225.8571428571,170490.64285714302,953105.0,2386869.0,340981.28571428603,1244204.0,172,3.3516711642000003,2.9327122687,1173,169.3125,317.7312740352,100953.1625,180.6,141.0,1128,1581,0
39952,53,2441,38,38,38.0,90.0,2441.0,2441.0,0.0,0.0,0.0,8,409.6681687833,409.6681687833,90,55.3333333333,30.0222139979,901.3333333333001,83.0,38.0,38,90,0
39953,80,78,0,0,0.0,0.0,78.0,78.0,78.0,78.0,78.0,40,25641.0256410256,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39954,53,49345,102,51,51.0,67.0,16448.3333333333,48465.0,48837.0,48837.0,48837.0,16,40.5309555173,40.5309555173,67,57.4,8.7635609201,76.8,71.75,51.0,102,134,0
39955,443,38590653,1155,834,115.5,362.8333333333,1837650.14285714,10003585.0,30270143.0,3363349.22222222,10015492.0,212,0.2591301059,0.31095612710000003,1460,239.52173913040002,458.99077724589995,210672.533596838,250.4090909091,115.5,1155,4354,0
39956,80,118298909,1346,445,67.3,182.0625,3379968.82857143,10014838.0,118298909.0,6226258.36842105,10031058.0,412,0.16906326670000002,0.1352506133,971,115.1081081081,285.4024238572,81454.54354354361,118.3055555556,67.3,1346,2913,0
39957,53,249,37,37,37.0,53.0,249.0,249.0,0.0,0.0,0.0,8,4016.0642570281,4016.0642570281,53,42.3333333333,9.237604307,85.3333333333,63.5,37.0,37,53,0
39958,443,321,0,0,0.0,0.0,321.0,321.0,321.0,321.0,321.0,40,6230.5295950156005,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39959,51194,1,31,31,15.5,0.0,1.0,1.0,1.0,1.0,1.0,40,2000000.0,0.0,31,20.6666666667,17.8978583449,320.3333333333,31.0,15.5,31,0,0
39960,57711,131,0,0,0.0,0.0,131.0,131.0,131.0,131.0,131.0,40,15267.1755725191,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39961,3389,1799641,1138,677,126.4444444444,225.8571428571,119976.06666666699,953059.0,1799641.0,224955.125,1062140.0,192,5.0009974212,3.8896646609,1173,159.9411764706,311.9564213533,97316.8088235294,169.9375,126.4444444444,1138,1581,0
39962,53,989,40,40,40.0,99.0,989.0,989.0,0.0,0.0,0.0,8,1011.1223458039,1011.1223458039,99,59.6666666667,34.0636658822,1160.3333333333,89.5,40.0,40,99,0
39963,443,106883,556,205,55.6,595.7777777778,5937.9444444445,69321.0,106883.0,11875.8888888889,69321.0,212,93.5602481218,84.2042233096,1460,295.9,506.3228531075,256362.831578947,311.4736842105,55.6,556,5362,0
39964,3389,1195232,1148,677,143.5,225.8571428571,85373.71428571429,937552.0,1195232.0,170747.42857142902,1034073.0,172,6.6932612246000005,5.8566035715,1173,170.5625,319.433241591,102037.595833333,181.93333333330003,143.5,1148,1581,0
39965,3389,3614879,1144,677,143.0,344.25,240991.933333333,1159652.0,3614879.0,516411.28571428603,1337439.0,172,2.2130754584,2.2130754584,1173,229.2941176471,393.4235574902,154782.095588235,243.625,143.0,1144,2754,0
39966,53,27966,37,37,37.0,167.0,27966.0,27966.0,0.0,0.0,0.0,8,35.7577057856,35.7577057856,167,80.3333333333,75.0555349947,5633.333333333299,120.5,37.0,37,167,0
39967,443,29922192,4350,1374,310.7142857143,285.85,906733.0909090908,10000397.0,29922192.0,2301707.07692308,10012144.0,292,0.4678801607,0.6684002295,1460,287.6285714286,478.92293901269994,229367.181512605,296.0882352941,310.7142857143,4350,5717,0
39968,53,2702,36,36,36.0,167.0,2702.0,2702.0,0.0,0.0,0.0,8,370.0962250185,370.0962250185,167,79.6666666667,75.6328852638,5720.333333333299,119.5,36.0,36,167,0
39969,53,3080,51,51,51.0,161.0,3080.0,3080.0,0.0,0.0,0.0,8,324.6753246753,324.6753246753,161,87.6666666667,63.5085296109,4033.3333333333003,131.5,51.0,51,161,0
39970,53,349,30,30,30.0,78.0,349.0,349.0,0.0,0.0,0.0,8,2865.3295128940003,2865.3295128940003,78,46.0,27.712812921100006,768.0,69.0,30.0,30,78,0
39971,53,12622,64,64,64.0,145.0,12622.0,12622.0,0.0,0.0,0.0,8,79.22674694979999,79.22674694979999,145,91.0,46.7653718044,2187.0,136.5,64.0,64,145,0
39972,50063,39,0,0,0.0,0.0,39.0,39.0,39.0,39.0,39.0,40,51282.051282051296,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39973,443,42213110,1019,517,92.63636363639999,128.4444444444,2221742.63157895,10004224.0,42213110.0,4221311.0,10015373.0,232,0.2605825536,0.2132039075,996,103.57142857139999,251.2022236025,63102.5571428572,108.75,92.63636363639999,1019,1156,0
39974,53,1176,35,35,35.0,87.0,1176.0,1176.0,0.0,0.0,0.0,8,850.3401360544,850.3401360544,87,52.3333333333,30.0222139979,901.3333333333001,78.5,35.0,35,87,0
39975,445,272180,0,0,0.0,0.0,90726.6666666667,270664.0,272180.0,136090.0,270753.0,104,11.022117716199999,3.6740392387,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39976,53,433,49,49,49.0,177.0,433.0,433.0,0.0,0.0,0.0,8,2309.4688221709,2309.4688221709,177,91.6666666667,73.9008344563,5461.3333333333,137.5,49.0,49,177,0
39977,80,1027,161,161,53.6666666667,122.0,171.1666666667,326.0,544.0,272.0,387.0,72,2921.129503408,3894.8393378773,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
39978,443,184,0,0,0.0,0.0,184.0,184.0,184.0,184.0,184.0,40,10869.5652173913,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
39979,80,808,161,161,53.6666666667,122.0,134.6666666667,257.0,439.0,219.5,311.0,72,3712.8712871287,4950.495049505,488,81.125,173.7875858627,30202.125,92.7142857143,53.6666666667,161,488,0
39980,53,224,45,45,45.0,61.0,224.0,224.0,0.0,0.0,0.0,8,4464.2857142857,4464.2857142857,61,50.3333333333,9.237604307,85.3333333333,75.5,45.0,45,61,0
